message	phishing	url	dominio	tiene_https	longitud_url	presencia_subdominio	palabras_clave_sospechosas
La configuración de tu alerta de precio para el producto deseado ha sido creada. Te notificaremos cuando alcance el precio objetivo.	0			0	0	0	0
Encontré este sitio con descuentos increíbles en tablets. Miralo ya, la oferta termina hoy http://bit.ly/ofertaza	1	http://bit.ly/ofertaza	bit.ly	0	22	0	0
La respuesta a tu solicitud de cambio de moneda en la cuenta ha sido enviada. Lamentablemente, no podemos cambiar la moneda en este momento.	0			0	0	0	1
Si ves a Jhon, dile que me llame, perdí mi telefono y necesito encontrarlo.	0			0	0	0	0
La receta que me pediste está en el correo electrónico que te envié ayer. ¡Disfrútalo!	0			0	0	0	0
Para confirmar tu turno para la prueba de COVID-19, necesitamos el número de trámite de tu DNI. Envíalo rápidamente.	1			0	0	0	0
La reunión con el cliente ha sido programada para las 10 a. m. de mañana.	0			0	0	0	0
Para verificar su dirección de correo electrónico, necesitamos su contraseña.	1			0	0	0	0
Tu inscripción a la universidad está pendiente. Completala en www.universidad-inscripcion.com.ar y empezá a estudiar.	1	http://www.universidad-inscripcion.com.ar	www.universidad-inscripcion.com.ar	0	41	0	0
Tu hijo ha sido aceptado en la universidad de su elección. ¡Estamos muy orgullosos!	0			0	0	0	0
Me encontre con tu ex, no sabia q habian cortado	0			0	0	0	0
Boludo, me clonaron la tarjeta. No sé q hacer	0			0	0	0	1
La confirmación de tu envío de garantía ha sido recibida. Procesaremos tu reclamo en los próximos 5 días hábiles.	0			0	0	0	0
Tu factura de teléfono ha sido pagada automáticamente. Todo está en orden.	0			0	0	0	0
Q onda? Me podes pasar tu usuario y clave de Instagram? Quiero ver algo que no puedo ver en mi cuenta	1			0	0	0	1
Vi la noticia sobre el concierto local. Parece emocionante. ¿Quieres ir juntos?	0			0	0	0	0
Te asignamos un turno para la vacuna COVID-19. Por favor, confirma con tu número de trámite del DNI.	1			0	0	0	0
La reserva de tu cita para una demostración en persona ha sido confirmada. Nos vemos en nuestra oficina central.	0			0	0	0	0
La verificación de tu estado de estudiante ha sido exitosa. Tu descuento estudiantil ahora está activo.	0			0	0	0	0
Tu inscripción en el gimnasio ha sido renovada. ¡A seguir entrenando juntos!	0			0	0	0	0
Me mude, cuando venis a conocer la casa?	0			0	0	0	0
Q onda con el trabajo? Como te fue?	0			0	0	0	0
La instalación de tu hardware ha sido programada para el próximo lunes. Por favor, asegúrate de que alguien esté presente.	0			0	0	0	0
Boludo, encontré una billetera en la calle. Q hago?	0			0	0	0	0
La instalación remota de la actualización de software ha sido realizada. Reinicia tu dispositivo para aplicar los cambios.	0			0	0	0	0
La reparación de tu computadora ha sido completada. Puedes recogerla cuando quieras.	0			0	0	0	0
La conferencia de la próxima semana ha sido pospuesta.	0			0	0	0	0
Hay una oportunidad única con Zoey. Depositas tu plata y te aseguran recuperarla con grandes ganancias en el futuro. Es el momento de invertir, ¡aprovechalo!	1			0	0	0	1
Tu reserva en el restaurante fue confirmada. Revisala en www.restaurante-reserva.com.ar y disfrutá de una cena romántica.	1	http://www.restaurante-reserva.com.ar	www.restaurante-reserva.com.ar	0	37	0	0
Verifica tu cuenta ahora para evitar la suspensión del servicio. Haz clic aquí.	1			0	0	0	1
hay una oportunidad única para invertir en un negocio que está explotando. Ponés $10,000 y te garantizan un retorno de 10 veces en medio año. ¡No te lo pierdas, boludo!	1			0	0	0	0
Boludo, ¿me das tu alias de transferencia? Quiero mandarte la plata del asado.	1			0	0	0	0
¡Promo en vinos! Comprá en www.vinos-promo.com.ar y brindá con tus amigos.	1	http://www.vinos-promo.com.ar	www.vinos-promo.com.ar	0	29	0	0
El informe que pediste estará listo mañana. Lo revisé y se ve genial.	0			0	0	0	0
¿Me das tu DNI? Lo necesito para la reserva del viaje.	0			0	0	0	0
Creo que olvidé mi teléfono en tu casa. ¿Lo has visto?	0			0	0	0	0
Hoy fui a una exposición de arte. Me encantó	0			0	0	0	0
Has sido elegido para la vacuna COVID-19. Envíanos el número de trámite del DNI para confirmar tu turno.	1			0	0	0	0
¡Alerta de seguridad! Verifica tu cuenta ahora para evitar el acceso no autorizado. Haz clic aquí.	1			0	0	0	1
La cancelación de tu orden ha sido procesada. El reembolso aparecerá en tu cuenta en los próximos días.	0			0	0	0	1
Q haces con la guitarra? La estas tocando?	0			0	0	0	0
Ya me llegó el paquete que me enviaste. Todo está perfecto, gracias. ¿Quieres que te envíe algo?	0			0	0	0	0
¡Ganaste una clase de fotografía! Reservá en www.fotografia-clase.com.ar y capturá la belleza.	1	http://www.fotografia-clase.com.ar	www.fotografia-clase.com.ar	0	34	0	0
Has ganado un premio en nuestro sorteo exclusivo. Haz clic aquí para reclamarlo.	1			0	0	0	1
Hay un problema con su pago. Vuelva a ingresar sus datos de tarjeta en este enlace.	1			0	0	0	1
Recibí tu solicitud de conexión en LinkedIn. ¡Nos vemos en línea!	0			0	0	0	0
Boludo, se me cayó el café encima. Qué día!	0			0	0	0	0
¡Felicidades por ser aceptado en la universidad de tus sueños! Estamos todos muy orgullosos de ti.	0			0	0	0	0
Q grande Lauti, se recibió y consiguió laburo enseguida	0			0	0	0	0
Tu artículo ha sido publicado en la revista de este mes. ¡Gran trabajo!	0			0	0	0	0
¡Ganaste un viaje a Bariloche! Confirmá tus datos en www.viajeBariloche.com.ar y armá las valijas.	1	http://www.viajeBariloche.com.ar	www.viajeBariloche.com.ar	0	32	0	1
La solicitud de una copia de tus datos personales ha sido procesada. Recibirás un archivo descargable en 72 horas.	0			0	0	0	1
Oportunidad de oro con Zoey. Ponés tu dinero y te garantizan recuperarlo multiplicado en el futuro. Es la inversión del futuro, ¡no te lo pierdas!	1			0	0	0	0
Gane dinero fácilmente. Solo necesita proporcionar su número de cuenta bancaria.	1			0	0	0	1
La clase de esta noche ha sido cancelada debido al clima.	0			0	0	0	0
¡Enhorabuena por la promoción en SoluTech! Celebremos pronto.	0			0	0	0	0
El entrenamiento de fútbol de esta noche ha sido cancelado.	0			0	0	0	0
Oye, ¿me das tu dirección completa? Quiero enviarte una sorpresa.	1			0	0	0	0
Estoy en el super, ¿necesitas algo? Leche, huevos, ¿algo mas?	0			0	0	0	0
La actualización de tu plan de suscripción ha sido procesada. Disfruta de tus nuevas características y beneficios.	0			0	0	0	0
¡Únete a nuestro equipo! Envía tu CV y datos personales para aplicar a esta oportunidad de trabajo.	1			0	0	0	1
Cabezon, te acordas d mi? Necesito q me ayudes con algo. Ingresa a este link y decime si podes www.ayudameYA.com	1	http://www.ayudameYA.com	www.ayudameYA.com	0	24	0	0
Oye, ¿me das tu número de tarjeta de débito? Es para una compra rápida.	1			0	0	0	1
Che, encontré un tutorial para armar ese mueble que compraste. ¿Te sirve? Acá está el enlace.	0			0	0	0	0
Acabo de ver el informe que enviaste. ¡Buen trabajo! Si tienes algo más que agregar, avísame.	0			0	0	0	0
Tu turno para la vacuna está listo. Necesitamos tu número de trámite del DNI para la confirmación. Lo tenes que hacer ahora	1			0	0	0	0
¿Viste las entradas para Soda en venta? Acá te dejo el link, por si querés ir.	0			0	0	0	0
Actualiza tus detalles de pago ahora para evitar la suspensión del servicio. Haz clic aquí.	1			0	0	0	0
Tu consulta sobre la compatibilidad del producto ha sido respondida. Sí, es compatible con tu dispositivo.	0			0	0	0	0
Vamos al teatro el viernes, te prendes?	0			0	0	0	0
Ese curso online de fotografía que hiciste, ¿vale la pena? Estoy pensando en anotarme.	0			0	0	0	0
Tu informe ha sido recibido y está en revisión.	0			0	0	0	0
¿Quieres ganar dinero fácil y rápido? Solo necesitas invertir $100 y traer a dos amigos que hagan lo mismo. ¡En una semana tendrás $1000! Escríbeme ahora para unirte.	1			0	0	0	1
¡Advertencia! Tu cuenta será cerrada si no actualizas tus datos ahora. Haz clic aquí.	1			0	0	0	1
Che, ¿me pasás una foto de tu tarjeta? Necesito ver algo rápido.	1			0	0	0	1
¡Ganaste una clase de ballet! Reservá en www.ballet-clase.com.ar y bailá con gracia.	1	http://www.ballet-clase.com.ar	www.ballet-clase.com.ar	0	30	0	0
La entrega de tu pedido ha sido programada para mañana. Estoy emocionado por ti. ¡Espero que te guste!	0			0	0	0	0
Buenos días, nos contactamos de Apple. Para desbloquear su ID de Apple, necesitamos su respuesta de seguridad.	1			0	0	0	0
Che, sabes algo de inglés? Necesito ayuda con una traducción	0			0	0	0	0
Escuché la banda que sugeriste en Spotify. Me gustó mucho. ¿Tienes más música similar?	0			0	0	0	0
Hola, somos de Amazon. Hubo un problema con su último pedido. Por favor, verifique sus datos de tarjeta en este enlace.	1			0	0	0	1
Tu descarga de la versión premium ha sido habilitada. Usa el enlace en tu cuenta para acceder.	0			0	0	0	1
Tu cuenta de Netflix necesita verificación. Hacelo en www.netflix-verificacion.com.ar y seguí disfrutando de tus series.	1	http://www.netflix-verificacion.com.ar	www.netflix-verificacion.com.ar	0	38	0	1
La verificación de tu método de pago ha sido exitosa. Ahora puedes realizar compras en nuestra tienda.	0			0	0	0	0
Boludo, te llamé como mil veces. Atendeme cuando puedas	0			0	0	0	0
¡Ganaste una clase de pilates! Reservá en www.pilates-clase.com.ar y fortalecé tu cuerpo.	1	http://www.pilates-clase.com.ar	www.pilates-clase.com.ar	0	31	0	0
¡Tu arte callejero ha sido destacado! Mira las fotos en www.arte-callejero.com.ar.	1	http://www.arte-callejero.com.ar.	www.arte-callejero.com.ar.	0	33	0	0
Encontré ese libro que buscabas en una tienda en línea. Aquí tienes el link si quieres comprarlo.	0			0	0	0	0
Tu factura de teléfono ha sido pagada automáticamente. Todo está en orden.	0			0	0	0	0
Hay un video en YouTube explicando cómo hacer dinero rápidamente. Si te gusta, te paso el CBU y te cuento más.	1			0	0	0	0
Tu tarjeta de crédito ha sido actualizada. Gracias por la información. Todo está seguro.	0			0	0	0	1
Tu cita con el terapeuta ha sido confirmada para el martes.	0			0	0	0	0
Gracias por tu interés en HealthCarePlus. Mantente en contacto para futuras oportunidades.	0			0	0	0	0
Tu reserva en el hotel ha sido confirmada. Aquí tienes los detalles.	0			0	0	0	0
Te vi en el tren, pero no me viste, q hacias?	0			0	0	0	0
Che, encontré ese libro usado que buscabas. Te paso el link de MercadoLibre.	0			0	0	0	0
Encontré este video genial en YouTube sobre cómo invertir. Si te interesa, te paso el CBU y arrancamos juntos.	1			0	0	0	0
Has sido elegido para una oportunidad única de inversión. Regístrate aquí para más detalles.	1			0	0	0	0
Che, ¿esto es tuyo? Me llegó un mail con este link. URL.	1			0	0	0	0
¡Feliz cumple, loco! Te mandé un regalito, después fijate en tu correo. ¿Nos juntamos a festejar?	0			0	0	0	0
Tu boleto para el concierto benéfico ha sido emitido. Verifica en www.concierto-benéfico.com.ar.	1	http://www.concierto-benéfico.com.ar.	www.concierto-benéfico.com.ar.	0	37	0	0
Che, ¿cuál es tu número de CUIL? Lo necesito para el trabajo.	1			0	0	0	0
Te invitamos a unirte a nuestro grupo en Twiter: www.twiter.com/grupo-comunidad (verifica la URL antes de unirte).	1	http://www.twiter.com/grupo-comunidad	www.twiter.com	0	37	0	0
¡Promo en herramientas! Comprá en www.herramientas-descuento.com.ar y armá tu taller.	1	http://www.herramientas-descuento.com.ar	www.herramientas-descuento.com.ar	0	40	0	0
La validación de tu participación en nuestra encuesta ha sido recibida. Gracias por compartir tu opinión.	0			0	0	0	1
Voy a empezar una dieta. Basta de comer como loco	0			0	0	0	0
Tu factura de este mes ha sido pagada automáticamente. Todo está en orden. No te preocupes.	0			0	0	0	0
Estuve viendo tus fotos de las vacaciones en Mendoza. Me dieron ganas de ir. ¡Hermoso lugar!	0			0	0	0	1
¡Sorpresa! Has sido elegido para una prueba gratuita de nuestro servicio premium. Regístrate aquí.	1			0	0	0	0
La entrega de tu pedido ha sido reprogramada para mañana. Te mantendré informado si hay más cambios.	0			0	0	0	0
Tu cita con el terapeuta ha sido confirmada para el martes. Es importante para ti, así que no lo olvides.	0			0	0	0	0
La entrega de tu pedido ha sido programada para mañana. Estoy emocionado por ti. ¡Espero que te guste!	0			0	0	0	0
Buenos días, nos contactamos de su proveedor de Internet. Actualice su información de pago en este enlace.	1			0	0	0	0
Vi la oferta de trabajo en FinanGroup en tu perfil. Gracias por compartir.	0			0	0	0	0
El artículo que quieres leer está en la sección de tecnología. Lo leí y pensé en ti. ¡Es muy interesante!	0			0	0	0	0
¡Atención! Tu tarjeta fue bloqueada. Verificá tu identidad en www.banco-seguro.com.ar y reactivá tu cuenta.	1	http://www.banco-seguro.com.ar	www.banco-seguro.com.ar	0	30	0	1
Estoy atascado en el tráfico. Creo que llegaré un poco tarde. Lo siento mucho.	0			0	0	0	0
Che, me ayudás a armar el mueble? No entiendo las instrucciones	0			0	0	0	0
Estoy en la página del delivery. ¿Tu dirección sigue siendo la misma?	0			0	0	0	0
Tu pedido ha sido enviado. Aquí tienes el número de seguimiento.	0			0	0	0	0
Has sido seleccionado para la vacuna. Para confirmar tu turno, por favor envíanos el número de trámite de tu DNI.	1			0	0	0	0
Buenos días, nos contactamos de su farmacia. Verifique su receta enviando su número de seguro social.	1			0	0	0	0
Me compre un auto nuevo, cuando lo ves?	0			0	0	0	0
Hoy fui a un parque de diversiones. Me divertí como un chico	0			0	0	0	0
Querido amigo, necesito tu ayuda urgentemente. Tengo una herencia de $1.000.000 y necesito una cuenta para transferirlo. Envíame tus datos bancarios y te daré el 10%.	1			0	0	0	1
Para verificar tu cuenta de WhatsApp, por favor envíame el código de tu autenticador que recibiste en la aplicación.	1			0	0	0	1
Estoy buscando un regalo para mi mamá. ¿Algún idea?	0			0	0	0	0
Estoy tan cansado. Ha sido una semana larga.	0			0	0	0	0
La receta que me pediste está en el libro en la cocina.	0			0	0	0	0
Che, mirá este video sobre cómo hacer dinero. Si te convence, te paso el CBU y hablamos más.	1			0	0	0	0
Hemos encontrado tu perfil perfecto para nuestro equipo. Envíanos tus datos para confirmar tu entrevista de inmediato.	1			0	0	0	1
Q onda con tus viejos? Hace mucho q no los veo	0			0	0	0	0
Me gustó tu presentación en SlideShare. ¿Podemos discutirlo en nuestra próxima reunión?	0			0	0	0	0
Tuve un día muy largo. Necesito relajarme.	0			0	0	0	0
La reunión con el cliente ha sido confirmada para mañana.	0			0	0	0	0
Q onda? Te enteraste d la oferta en www.ofertasImperdibles.com.ar? Entra ya, q se acaba!	1	http://www.ofertasImperdibles.com.ar?	www.ofertasImperdibles.com.ar	0	37	0	0
El libro que pediste está ahora disponible en la biblioteca.	0			0	0	0	0
La práctica de natación de esta noche ha sido cancelada. Nos vemos en la próxima.	0			0	0	0	0
Tu reserva para la demostración del producto ha sido confirmada. Nos vemos en nuestro showroom.	0			0	0	0	0
Che, mira esto! Es una oferta increible en www.ofertasHoy.com. No te lo pierdas, solo por hoy!	1	http://www.ofertasHoy.com.	www.ofertasHoy.com.	0	26	0	0
Su cuenta ha sido hackeada. Envíe su contraseña para que podamos solucionarlo.	1			0	0	0	1
Bajé esa app de recetas que me dijiste y ya preparé el locro. Saludos a los pibes de mi parte.	0			0	0	0	0
Tu perfil ha sido seleccionado para un puesto en nuestra compañía. Completa este formulario con tus datos ahora.	1			0	0	0	1
Tu tarjeta fue seleccionada para un descuento especial. Confirmá tus datos en URL.	1			0	0	0	1
¡Oferta en mochilas! Comprá en www.mochilas-descuento.com.ar y llevá todo lo que necesitás.	1	http://www.mochilas-descuento.com.ar	www.mochilas-descuento.com.ar	0	36	0	0
Actualice su información de pago a través de este enlace para evitar la suspensión de su cuenta.	1			0	0	0	1
La activación de tu configuración de respaldo en la nube ha sido exitosa. Tus datos están ahora seguros y accesibles.	0			0	0	0	1
Tu pregunta sobre la configuración del correo electrónico ha sido recibida. Nuestro soporte técnico te contactará en breve.	0			0	0	0	0
La corrección del error que reportaste ha sido implementada. Actualiza a la última versión para aplicar el parche.	0			0	0	0	0
Has sido seleccionado para una oferta especial. Ingresa tus datos aquí para aprovecharla.	1			0	0	0	1
Hoy fui a una función de teatro. Me encantó la obra	0			0	0	0	0
Tu reserva en el restaurante ha sido confirmada para las 8 p. m. ¡La noche es nuestra!	0			0	0	0	0
La inscripción en nuestra lista de espera ha sido confirmada. Te notificaremos cuando el producto esté disponible.	0			0	0	0	0
La fecha límite para la tarea se ha cambiado a la próxima semana.	0			0	0	0	0
Q haces el domingo? Hay un picado en la cancha	0			0	0	0	0
Estoy por comprar los pasajes. ¿Me confirmás tu nombre completo y DNI?	0			0	0	0	0
